0.0000 1 1 0
0.0010 2.003 2.003 0
0.0020 2.006 2.007 0
0.0030 2.014 2.025 0
0.0040 2.024 2.089 0
0.0050 2.058 2.345 0
0.0060 2.104 2.93 0
0.0070 2.163 3.897 0
0.0080 2.231 5.209 0
0.0090 2.322 6.735 0
0.0100 2.415 8.308 0
0.0110 2.506 9.832 0
0.0120 2.604 11.225 0
0.0130 2.68 12.664 0
0.0140 2.764 13.625 0
0.0150 2.843 13.991 0
0.0160 2.901 14.109 0
0.0170 2.928 13.769 0
0.0180 2.956 13.756 0
0.0190 2.976 13.117 0
0.0200 2.986 12.411 0
0.0210 2.994 12.092 0
0.0220 2.997 11.6 0
0.0230 3.002 11.265 0
0.0240 3.004 11.756 0
0.0250 3.006 11.91 0
0.0260 3.008 12.512 0
0.0270 3.009 13.164 0
0.0280 3.01 14.28 0
0.0290 3.011 15.668 0
0.0300 3.012 16.81 0
0.0310 3.013 18.204 0
0.0320 3.019 19.563 0
0.0330 3.024 20.946 0
0.0340 3.029 22.411 0
0.0350 3.036 23.895 0
0.0360 3.041 25.504 0
0.0370 3.046 26.96 0
0.0380 3.054 28.336 0
0.0390 3.064 29.635 0
0.0400 3.074 31.042 0
0.0410 3.086 32.253 0
0.0420 3.108 33.359 0
0.0430 3.122 34.467 0
0.0440 3.142 35.628 0
0.0450 3.168 36.48 0
0.0460 3.18 37.825 0
0.0470 3.2 38.789 0
0.0480 3.23 39.577 0
0.0490 3.254 39.99 0
0.0500 3.286 40.767 0
0.0510 3.313 41.009 0
0.0520 3.345 41.702 0
0.0530 3.386 41.584 0
0.0540 3.422 41.93 0
0.0550 3.45 42.508 0
0.0560 3.479 42.908 0
0.0570 3.506 43.684 0
0.0580 3.545 43.51 0
0.0590 3.577 43.678 0
0.0600 3.611 43.739 0
0.0610 3.637 44.042 0
0.0620 3.68 43.484 0
0.0630 3.72 43.231 0
0.0640 3.75 43.093 0
0.0650 3.775 43.475 0
0.0660 3.795 43.976 0
0.0670 3.821 44.141 0
0.0680 3.844 44.186 0
0.0690 3.864 44.125 0
0.0700 3.884 44.239 0
0.0710 3.907 44.158 0
0.0720 3.918 44.666 0
0.0730 3.932 45.069 0
0.0740 3.951 45.548 0
0.0750 3.955 46.224 0
0.0760 3.968 46.598 0
0.0770 3.976 46.81 0
0.0780 3.982 47.475 0
0.0790 3.987 48.024 0
0.0800 3.989 48.708 0
0.0810 3.995 49.282 0
0.0820 3.998 50.022 0
0.0830 3.999 50.675 0
0.0840 4.002 51.359 0
0.0850 4.006 52.089 0
0.0860 4.007 52.77 0
0.0870 4.011 53.361 0
0.0880 4.013 54.269 0
0.0890 4.016 54.893 0
0.0900 4.018 55.55 0
0.0910 4.022 56.068 0
0.0920 4.025 56.811 0
0.0930 4.029 57.433 0
0.0940 4.031 57.983 0
0.0950 4.033 58.826 0
0.0960 4.038 59.169 0
0.0970 4.039 60.146 0
0.0980 4.044 60.647 0
0.0990 4.048 61.394 0
0.1000 4.051 61.893 0
0.1010 4.054 62.569 0
0.1020 4.058 63.206 0
0.1030 4.067 63.89 0
0.1040 4.077 64.273 0
0.1050 4.082 64.774 0
0.1060 4.092 65.532 0
0.1070 4.1 65.904 0.001
0.1080 4.111 66.445 0
0.1090 4.12 67.057 0.004
0.1100 4.128 67.467 0
0.1110 4.138 68.211 0
0.1120 4.155 68.545 0
0.1130 4.162 69.049 0
0.1140 4.176 69.634 0
0.1150 4.187 70.226 0
0.1160 4.2 70.803 0
0.1170 4.225 71.19 0
0.1180 4.242 71.59 0
0.1190 4.258 72.191 0
0.1200 4.284 72.362 0
0.1210 4.3 72.907 0
0.1220 4.32 73.371 0
0.1230 4.339 74.005 0
0.1240 4.362 74.108 0.001
0.1250 4.382 74.538 0
0.1260 4.406 75.391 0
0.1270 4.428 75.753 0
0.1280 4.451 75.965 0
0.1290 4.481 76.146 0
0.1300 4.506 76.653 0
0.1310 4.536 77.179 0
0.1320 4.568 77.382 0
0.1330 4.598 77.733 0
0.1340 4.623 77.721 0
0.1350 4.645 78.245 0
0.1360 4.672 78.243 0
0.1370 4.69 79.236 0
0.1380 4.716 79.353 0
0.1390 4.735 80.063 0
0.1400 4.755 80.167 0
0.1410 4.78 80.54 0
0.1420 4.806 80.872 0
0.1430 4.823 81.334 0
0.1440 4.846 81.415 0
0.1450 4.864 81.439 0
0.1460 4.878 81.863 0
0.1470 4.895 82.294 0
0.1480 4.91 82.156 0
0.1490 4.927 82.489 0
0.1500 4.939 82.675 0.001
0.1510 4.951 82.882 0
0.1520 4.959 83.58 0
0.1530 4.965 84.397 0
0.1540 4.975 84.642 0
0.1550 4.98 84.901 0
0.1560 4.991 84.469 0
0.1570 4.993 85.575 0
0.1580 4.999 85.531 0
0.1590 5.006 86.575 0
0.1600 5.012 86.103 0
0.1610 5.014 86.58 0
0.1620 5.016 86.876 0
0.1630 5.019 87.638 0
0.1640 5.02 88.586 0
0.1650 5.023 88.918 0
0.1660 5.025 88.982 0
0.1670 5.027 89.69 0
0.1680 5.034 90.246 0
0.1690 5.036 91.11 0
0.1700 5.038 91.725 0
0.1710 5.043 92.277 0
0.1720 5.047 93.002 0
0.1730 5.049 93.526 0
0.1740 5.051 95.169 0
0.1750 5.061 95.21 0
0.1760 5.062 96.663 0
0.1770 5.069 97.415 0
0.1780 5.071 97.811 0
0.1790 5.075 99.485 0
0.1800 5.084 100.286 0
0.1810 5.091 100.809 0
0.1820 5.098 101.75 0
0.1830 5.106 102.702 0
0.1840 5.115 103.911 0
0.1850 5.123 104.481 0
0.1860 5.129 105.959 0
0.1870 5.143 107.219 0
0.1880 5.158 108.668 0
0.1890 5.169 109.685 0
0.1900 5.183 111.389 0
0.1910 5.194 112.327 0
0.1920 5.209 113.58 0
0.1930 5.232 114.751 0
0.1940 5.245 115.854 0
0.1950 5.258 117.662 0.001
0.1960 5.278 118.745 0
0.1970 5.294 119.641 0
0.1980 5.309 121.622 0
0.1990 5.327 122.933 0
0.2000 5.345 124.295 0
0.2010 5.365 125.473 0
0.2020 5.393 126.792 0
0.2030 5.419 127.537 0
0.2040 5.437 130.123 0
0.2050 5.453 130.745 0
0.2060 5.48 131.601 0
0.2070 5.499 133.384 0
0.2080 5.522 134.336 0
0.2090 5.553 135.009 0
0.2100 5.572 136.355 0
0.2110 5.594 137.065 0
0.2120 5.621 138.403 0
0.2130 5.646 139.397 0
0.2140 5.662 139.897 0.004
0.2150 5.689 141.137 0
0.2160 5.706 141.519 0
0.2170 5.724 142.488 0
0.2180 5.749 143.526 0
0.2190 5.774 143.59 0
0.2200 5.792 143.762 0
0.2210 5.809 144.652 0
0.2220 5.83 145.861 0
0.2230 5.85 146.045 0.002
0.2240 5.863 146.824 0
0.2250 5.884 148.48 0
0.2260 5.891 149.869 0
0.2270 5.901 149.035 0
0.2280 5.914 150.082 0
0.2290 5.931 151.707 0
0.2300 5.941 150.856 0
0.2310 5.95 151.363 0
0.2320 5.961 152.05 0
0.2330 5.969 152.954 0
0.2340 5.974 155.17 0
0.2350 5.983 155.068 0
0.2360 5.993 155.978 0
0.2370 6 158.521 0
0.2380 6.009 158.09 0
0.2390 6.013 157.819 0
0.2400 6.019 160.678 0
0.2410 6.026 162.216 0
0.2420 6.033 163.33 0
0.2430 6.038 163.776 0
0.2440 6.041 165.883 0
0.2450 6.045 167.775 0
0.2460 6.049 168.848 0
0.2470 6.051 170.856 0
0.2480 6.056 173.765 0
0.2490 6.059 175.666 0
0.2500 6.063 176.955 0
0.2510 6.067 180.538 0
0.2520 6.07 182.578 0
0.2530 6.074 185.241 0
0.2540 6.079 187.369 0
0.2550 6.084 190.217 0
0.2560 6.089 193.901 0
0.2570 6.097 195.961 0
0.2580 6.102 197.681 0
0.2590 6.112 200.265 0
0.2600 6.117 203.473 0
0.2610 6.126 206.663 0
0.2620 6.138 209.223 0
0.2630 6.148 212.36 0
0.2640 6.161 217.44 0
0.2650 6.176 219.222 0
0.2660 6.184 222.894 0
0.2670 6.199 225.064 0
0.2680 6.218 228.278 0
0.2690 6.228 231.771 0
0.2700 6.242 235.03 0
0.2710 6.262 238.613 0
0.2720 6.272 241.702 0
0.2730 6.287 244.822 0
0.2740 6.299 247.624 0
0.2750 6.317 252.046 0
0.2760 6.332 255.684 0
0.2770 6.353 259.074 0
0.2780 6.379 261.722 0
0.2790 6.403 262.186 0.001
0.2800 6.426 266.912 0
0.2810 6.447 268.949 0.001
0.2820 6.466 271.871 0
0.2830 6.499 273.29 0
0.2840 6.526 274.304 0
0.2850 6.538 277.86 0
0.2860 6.563 280.046 0
0.2870 6.582 283.161 0
0.2880 6.609 284.859 0
0.2890 6.624 288.572 0
0.2900 6.646 289.171 0
0.2910 6.667 293.369 0
0.2920 6.693 295.045 0
0.2930 6.718 297.281 0
0.2940 6.742 298.276 0
0.2950 6.762 299.542 0
0.2960 6.79 300.788 0
0.2970 6.815 300.741 0
0.2980 6.834 301.041 0
0.2990 6.849 304.344 0
0.3000 6.873 303.943 0
0.3010 6.888 306.59 0
0.3020 6.902 308.813 0
0.3030 6.924 308.254 0
0.3040 6.933 309.305 0
0.3050 6.943 311.106 0
0.3060 6.952 315.162 0
0.3070 6.967 316.174 0
0.3080 6.979 317.49 0
0.3090 6.989 319.389 0
0.3100 6.998 321.919 0
0.3110 7.002 325.3 0
0.3120 7.008 328.258 0
0.3130 7.012 330.041 0
0.3140 7.02 334.323 0
0.3150 7.031 337.363 0
0.3160 7.035 338.651 0
0.3170 7.039 342.831 0
0.3180 7.044 348.577 0
0.3190 7.052 352.967 0
0.3200 7.059 355.844 0
0.3210 7.064 362.242 0
0.3220 7.072 364.353 0
0.3230 7.08 367.271 0
0.3240 7.083 372.624 0
0.3250 7.095 377.521 0
0.3260 7.104 382.868 0
0.3270 7.112 385.648 0
0.3280 7.119 392.986 0
0.3290 7.124 396.498 0
0.3300 7.136 400.355 0
0.3310 7.148 407.846 0
0.3320 7.158 412.693 0
0.3330 7.162 419.334 0
